Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","%","13.808236","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","14.704738","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2020","2020","%","-11.644219","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","-14.627516","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2020","2020","%","-22.437944","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2020","2020","%","-14.627516","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","million SLC","818548.589121","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2021","2021","million USD","55387.131195","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","million SLC","637875.669793","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","million USD","49994.445125","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2021","2021","%","13.183714","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","14.134045","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","%","13.183714","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","14.134045","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2021","2021","%","6.465543","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","0.639522","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2021","2021","%","18.571334","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2021","2021","%","0.639522","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","million SLC","941943.976182","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2022","2022","million USD","57590.634269","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","million SLC","668459.644716","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","million USD","52391.509206","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2022","2022","%","14.210407","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","14.534065","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","%","14.210407","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","14.534065","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2022","2022","%","15.074901","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","4.794661","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2022","2022","%","3.978367","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6182","Annual growth US$, 2015 prices","22015","Gross Fixed Capital Formation","2022","2022","%","4.794661","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","million SLC","1056216.385239","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6110","Value US$","22015","Gross Fixed Capital Formation","2023","2023","million USD","57246.742917","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","million SLC","696850.482187","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","million USD","54616.682908","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","2023","2023","%","15.153396","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","15.060742","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","%","15.153396","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","15.060742","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61550","Annual growth Standard Local Currency","22015","Gross Fixed Capital Formation","2023","2023","%","12.13155","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","61810","Annual growth Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","2023","2023","%","4.247203","X","Figure from international organizations",""
"MK","Macro Indicators","710","South Africa","6129","Annual growth US$","22015","Gross Fixed Capital Formation","2023","2023","%","-0.597131","X","Figure from international organizations",""
